"sampleID","prob1","prob2","prob3","prob4","prob5","prob6"
"TCGA.D3.A8GV","0.04647273197770119","0.13047045469284058","0.004335553850978613","0.8184202909469604","0.0002880082174669951","0.000013040424164501019"
"TCGA.D9.A148","0.032590851187705994","0.03586139529943466","0.927108645439148","0.002048612106591463","0.0008677956648170948","0.0015226483810693026"
"TCGA.D9.A149","0.0000014117990758677479","0.999944806098938","0.000003730426215042826","0.00004934888784191571","5.779094749414071e-7","1.67042188081723e-7"
"TCGA.D9.A1JW","0.0003144523361697793","0.9495580792427063","0.048045117408037186","0.0005299541517160833","0.001169380615465343","0.00038302841130644083"
"TCGA.D9.A1JX","0.006943403277546167","0.3323742747306824","0.6451618671417236","0.004476982168853283","0.005635388661175966","0.005408082157373428"
"TCGA.D9.A1X3","0.4997696876525879","0.0724402442574501","0.07929080724716187","0.3321998715400696","0.016219111159443855","0.00008027376316022128"
"TCGA.D9.A3Z1","0.00006559213943546638","0.9923670887947083","0.005364340264350176","0.0016743175219744444","0.00010450203262735158","0.0004242135910317302"
"TCGA.D9.A3Z3","0.0051523721776902676","0.34891819953918457","0.5929977297782898","0.0003931179235223681","0.0014524502912536263","0.05108611658215523"
"TCGA.D9.A4Z6","0.015807921066880226","0.14268074929714203","0.0017214104300364852","0.8393998742103577","0.0003379458503331989","0.00005211966345086694"
"TCGA.D9.A6E9","0.000013013502211833838","0.910256028175354","0.08783528208732605","0.001290811225771904","0.00017034710617735982","0.0004345662018749863"
"TCGA.D9.A6EA","0.0018686166731640697","0.6549726724624634","0.0004283390589989722","0.3423794209957123","0.00034116292954422534","0.00000978312709776219"
"TCGA.D9.A6EC","0.0004826869408134371","0.016286397352814674","0.00004261690264684148","0.9831579923629761","0.000029685357731068507","6.434235615415673e-7"
"TCGA.D9.A6EG","0.09239432215690613","0.008749382570385933","0.2258102148771286","0.6668432354927063","0.006193449255079031","0.000009380988558405079"
"TCGA.DA.A1HV","0.00007447414827765897","0.9943576455116272","0.0049378350377082825","0.0004273753147572279","0.00003278764779679477","0.00016985571710392833"
"TCGA.DA.A1HW","0.0007673251675441861","0.9452142119407654","0.04925873130559921","0.0029452727176249027","0.001233980874530971","0.0005804479587823153"
"TCGA.DA.A1HY","0.315411239862442","0.03287378326058388","0.00004082342638866976","0.6516240835189819","0.00003685697811306454","0.000013250240044726525"
"TCGA.DA.A1I0","0.03124677762389183","0.0060881939716637135","0.9282267689704895","0.00028893377748318017","0.0005897664232179523","0.03355960175395012"
"TCGA.DA.A1I1","0.012225133366882801","0.4817187488079071","0.2908395826816559","0.0005000802921131253","0.0018521413439884782","0.21286429464817047"
"TCGA.DA.A1I2","0.000002785583092190791","0.9998669624328613","2.622422812237346e-7","0.00012834799417760223","8.834512073008227e-7","7.917023481240903e-7"
"TCGA.DA.A1I4","0.00001464326214772882","0.00006722629041178152","0.000005850340585311642","0.9997583031654358","0.0000011556139725144021","0.00015276654448825866"
"TCGA.DA.A1I5","0.01732681132853031","0.9313318133354187","0.030943050980567932","0.009946191683411598","0.0004586287250276655","0.009993522427976131"
"TCGA.DA.A1I7","0.6452102661132812","0.30684342980384827","0.013757113367319107","0.0234132781624794","0.004845757037401199","0.005930122919380665"
"TCGA.DA.A1I8","0.0009067471255548298","0.0000495909625897184","0.00020685417985077947","0.9987412095069885","0.00006808964826632291","0.000027547670470084995"
"TCGA.DA.A1IA","0.0031963898800313473","0.0024782936088740826","0.009272663854062557","0.9820873141288757","0.0028298168908804655","0.00013545580441132188"
"TCGA.DA.A1IB","0.0014339573681354523","0.6444377303123474","0.3485795259475708","0.002914014272391796","0.0007265774765983224","0.001908211619593203"
"TCGA.DA.A1IC","0.2907090485095978","0.35194337368011475","0.224458247423172","0.12734359502792358","0.0011071653570979834","0.00443859351798892"
"TCGA.DA.A3F2","0.0012390571646392345","0.004415555857121944","0.22797197103500366","0.00025723723229020834","0.0015573558630421758","0.7645588517189026"
"TCGA.DA.A3F3","0.06218960881233215","0.06878115981817245","0.7569983601570129","0.1037297248840332","0.008172529749572277","0.00012861865980084985"
"TCGA.DA.A3F5","0.9270706176757812","0.0001212891802424565","0.00044282589806243777","0.07228878140449524","0.00007307746272999793","0.000003428148374950979"
"TCGA.DA.A3F8","0.00004493907908909023","0.7603214979171753","0.21012961864471436","0.02380317822098732","0.000331972842104733","0.005368802696466446"
"TCGA.DA.A95V","0.00016250801854766905","0.016320709139108658","0.9817453026771545","0.00002890854375436902","0.0011566742323338985","0.0005858632503077388"
"TCGA.DA.A95W","0.06902028620243073","0.27601802349090576","0.619407057762146","0.03047957457602024","0.0014639971777796745","0.003611090127378702"
"TCGA.DA.A95X","0.05797702446579933","0.43755626678466797","0.007027862593531609","0.4856060743331909","0.0010065512033179402","0.010826168581843376"
"TCGA.DA.A95Y","0.031878869980573654","0.058668896555900574","0.005241065751761198","0.9036098718643188","0.0005752198048867285","0.000026050925953313708"
"TCGA.DA.A95Z","0.060631535947322845","0.021633168682456017","0.08660505712032318","0.8308988809585571","0.0001576254580868408","0.00007373594417003915"
"TCGA.EB.A44Q","1.468091710421504e-7","0.9999662637710571","0.00000988264764600899","0.000018668637494556606","0.0000011952844261031714","0.0000038065988974267384"
"TCGA.EB.A44R","0.07674049586057663","0.05760889872908592","0.8628113865852356","0.0006178239709697664","0.0018410634947940707","0.00038030336145311594"
"TCGA.EB.A5KH","0.1477033644914627","0.007279419805854559","0.829916775226593","0.014288007281720638","0.00047171380720101297","0.00034071781556122005"
"TCGA.EB.A5SG","0.00027120273443870246","0.9422678351402283","0.051215995103120804","0.0018864270532503724","0.0003403798909857869","0.0040181344375014305"
"TCGA.EB.A5SH","0.002990308916196227","0.0005530128255486488","0.9960579872131348","0.00010292689694324508","0.00027342772227711976","0.000022368392819771543"
"TCGA.EB.A5UL","0.0019965865649282932","0.9971302151679993","0.0007569069275632501","0.00008644448826089501","0.000028161792215541936","0.0000017001447076836484"
"TCGA.EB.A5UN","0.3430323302745819","0.09349637478590012","0.5025266408920288","0.05910921469330788","0.0005325527745299041","0.0013028756948187947"
"TCGA.EB.A5VV","0.000004433333288034191","0.2841757535934448","0.7154656052589417","0.00028840190498158336","0.000058786954468814656","0.00000699386146152392"
"TCGA.EB.A6L9","0.00029893990722484887","0.9986836314201355","0.0006606673123314977","0.00006835409294581041","0.000046903158363420516","0.00024148110242094845"
